caption_id,caption,score,source
5635,"Stop sign near brick building and fenced area on treed street where someone has vandalized the sign to say ""stop, hammer time"" after MC Hammer's past music hit.",1.1666666666666663,mscoco
351711,A vintage motorcycle on display with others of the same era.,1.6666666666666663,mscoco
137824,Adult elephant with two riders walking down street near onlookers.,1.225,mscoco
177245,a desk with picture frames pens and a laptop with a mouse,1.8333333333333333,mscoco
157497,The baby elephant stays close to an adult with tusks.,1.9877295995182171,mscoco
133750,A zebra standing behind a cut log in an enclosure.,1.9,mscoco
343254,Wine and desserts are served on a table.,2.0,mscoco
268388,A close up view of a cat with a dead bird in its mouth.,1.8333333333333333,mscoco
107836,A bunch of unripe bananas hanging from a tree.,2.0,mscoco
87743,A wide shot of a street with cars and power lines.,2.0,mscoco
381256,An old photograph of refrigerators for sale in an appliance store. ,2.0,mscoco
89571,A group of people on motorcycles with helmets on.,2.0,mscoco
318708,BROWN BULL WITH LARGE HORNS LAYING ON A BEACH,0.5,mscoco
372427,A tan bathroom with black curtains and towel,1.4,mscoco
235410,A bowl of croissants sits on a table with white dishes.,2.0,mscoco
214873,A man and a woman cutting slices of a multiple colored cake.,2.0,mscoco
478078,Snow covers a fire hydrant near a road.,1.75,mscoco
314331,A wedding cake decorated with a tree design.,2.0,mscoco
267586,Polar bear in zoo enclosure playing with plastic toys.,1.9166666666666663,mscoco
348791,A woman sitting next to another woman who is holding a cup and looking at her cellphone.,1.875,mscoco
136711,"A grouping of broccoli, cabbage, sweet potato, apples, peach, orange, bananas potatoes and baby carrots.",1.8571428571428568,mscoco
86916,A vase holding various pink and red flowers.,2.0,mscoco
40593,Small boats float near a lock for a dam.,1.75,mscoco
179200,Two cows in a pen eat hay on a farm.,2.0,mscoco
364457,A glass container with red rubber lid is open to display green bean casserole and sits in front of a microwave. ,1.5952380952380951,mscoco
98503,A man with a dog plays a game on his Wii.,1.6666666666666667,mscoco
225299,A skier jumps a snow ramp adjacent to a ski lift.,1.8333333333333333,mscoco
514558,A baseball player is standing on the field while another is stretching as people in the background watch.,1.6666666666666663,mscoco
218752,A brown cow lies on hay in a barn.,1.963655462184874,mscoco
284507,Young people stand in front of a hill where many others are flying kites.,2.0,mscoco
255770,A small white kitchen with a meal preparation in progress.,2.0,mscoco
291854,A giraffe standing behind a wooden fence near a group of people.,1.3333333333333333,mscoco
263043,A man throwing a Frisbee in a park.,1.7083333333333337,mscoco
306913,a black and white photo of people sitting on a bench ,1.75,mscoco
52096,The sandwich in the paper boat is overflowing with ingredients.,1.4375,mscoco
263973,A man standing next to a white surfboard.,2.0,mscoco
99649,A plate of food including mashed potatoes and broccoli. ,1.9375,mscoco
70192,A room with a bed and two glass sliding doors.,1.9375,mscoco
524889,Old photograph depicting group of adults outdoors and some luggage.,2.0,mscoco
443453,A woman in a blue outfit holding a tennis racquet.,2.0,mscoco
508931,The red and white sign has a person on a bicycle.,0.75,mscoco
510078,Skateboarder with red shirt on jumping on his board. ,2.0,mscoco
235722,A white laptop sitting on top of a bed.,1.75,mscoco
311550,A black and white image of a train going down the tracks.,1.9375,mscoco
474526,A silver truck on street next to other vehicles.,2.0,mscoco
343108,Military jet parked on tarmac at airfield with pedestrian traffic nearby.,1.6428571428571428,mscoco
493956,Three Starwars action figures playing in a blender.,1.25,mscoco
75719,This bird is looking at a toy photographer.,1.2916666666666663,mscoco
181043,Baseball player preparing to swing during the game.,1.8333333333333333,mscoco
274549,A person in an orange jacket skiing down a trail.,2.0,mscoco
242955,A stainless steel refrigerator in a home kitchen.,2.0,mscoco
194677,Adult male baseball player at bat during a baseball game. ,2.0,mscoco
370624,A pack of skiers are lined up to start a race.,2.0,mscoco
133634,A girl is smiling with a woman while a plate of french toast and eggs is on a table.,1.75,mscoco
15843,A professional baseball player taking a swing at a ball.,1.9166666666666663,mscoco
471773,A smiling man stands holding a tennis racket.,1.75,mscoco
474003,"A bathroom with sink, toilet, and tub ",1.3571428571428572,mscoco
246759,A blue Orbit bus is parked in front of some buildings.,2.0,mscoco
10779,A young boy in a shirt smiles while wearing a tie and fake mustache.,1.9870129870129871,mscoco
128775,A bathroom has been vandalized and has bullet holes. ,2.0,mscoco
472320,The table has three large plates of food and two smaller ones. ,1.1666666666666667,mscoco
126947,A girl wears a life jacket while white water rafting with paddles,2.0,mscoco
20147,Zebras and other animals are on a large brown field.,1.5833333333333337,mscoco
460962,a sign showing stop on the street besides buildings,1.9166666666666663,mscoco
1915,A man that is riding on a motorcycle with a dog.,1.5,mscoco
515638,a child swinging a baseball bat in a baseball field,2.0,mscoco
574953,A large group of people on the street with some bikes.,2.0,mscoco
443093,a close up of an open box of doughnuts ,2.0,mscoco
415746,Various muffins and pastries on trays inside plastic cabinets,2.0,mscoco
523164,Two children are sitting at a table eating a sandwich.,2.0,mscoco
11990,The brown and white cat is on the kitchen shelf next to the dishes.,2.0,mscoco
222122,A black bear sitting on a rock in the sun.,2.0,mscoco
357220,Men in uniforms playing soccer on a field.,1.9285714285714288,mscoco
2142,A man sitting on a bench surrounded by birds,2.0,mscoco
507257,A Rest Avenue street sign in front of a cemetary.,1.5833333333333337,mscoco
323100,A group of chefs preparing food inside of a kitchen.,2.0,mscoco
572015,"a plate of food, consisting of carrots, asparagus, cheese, crackers, berries and more",2.0,mscoco
303436,A double decker bus on a road in the United Kingdom. ,1.9,mscoco
502854,A table full of white vases with flower toppers.,1.9285714285714288,mscoco
468891,Sheep are walking along a grassy field. ,2.0,mscoco
76781,A young elephant that is walking near other elephants.,1.7857142857142856,mscoco
162429,Two women are standing under a pink umbrella.  ,1.5,mscoco
107770,A tray has a cup and a plate with fries and a hotdog on it.  ,2.0,mscoco
456197,A large building with a clock tower surrounded by trees.,2.0,mscoco
79,"A device consisting of a circular canopy of cloth on a folding metal frame supported by a central rod, used as protection against rain or sometimes sun.",2.0,drawbench
214946,A child's room is brightly decorated with blue walls.,2.0,mscoco
397211,A group of young people skateboarding on hockey ring.,1.75,mscoco
557721,A man riding a skateboard through a set of cones while people stand behind him watching and talking.,2.0,mscoco
455776,Young baseball player prepares to make a catch while tagging the base,1.75,mscoco
378506,"A backpack, a zebra colored suitcase and other baggage sits on the floor and on a table near a door.",1.4666666666666668,mscoco
148668,A bicycle is parked near a pole on a cobblestone street.,1.9444444444444444,mscoco
413391,A young girl and boy playing with a soccer ball in a field.,1.6666666666666663,mscoco
449895,A construction worker installing and performing maintenance on a traffic light.,2.0,mscoco
458935,A man with beard in blue shirt using a laptop at a table.,2.0,mscoco
225264,A zebra in dirt area next to a wooden fence.,2.0,mscoco
122948,Man in an orange and white baseball uniform throwing a ball. ,2.0,mscoco
372660,some peple eating hot dogs during an eating contest,2.0,mscoco
443537,a black and white dog and a gray cat laying on a bed,1.6666666666666667,mscoco
308798,a grey and white cat looking at a cup on the table ,2.0,mscoco
432276,A dog sitting in the back of a truck under a blue umbrella.,1.0,mscoco
370120,Man playing tennis on a court in front of a crowd.,2.0,mscoco
481357,Large sized truck with a medium sized black dog in the passenger seat.,1.0,mscoco
9420,OLD BLACK AND WHITE PHOTO OF AN ALL BOYS SCHOOL,2.0,mscoco
131361,Man in sunglasses and leather jacket with a plate of donuts.,1.9,mscoco
305687,a female tennis player in a white dress playing tennis,2.0,mscoco
2562,a tennis player on a court with a racket,2.0,mscoco
435885,Several people are flying kites on the beach.,2.0,mscoco
551454,A very tall clock tower over a busy city street.,2.0,mscoco
354235,An airplane descending onto an airstrip inside a city.,1.875,mscoco
328729,a lamb standing next to a couple of sheep,1.5,mscoco
286920,a flock of sheep in a green pasture,1.875,mscoco
288471,A refrigerator is in a kitchen next to a stool.,1.75,mscoco
22675,A woman tennis player prepares to hit the ball.,2.0,mscoco
160239,Very large balloon depicting whale on display at beach.,1.8333333333333333,mscoco
311615,group of people walking a beach carrying surf boards,2.0,mscoco
422545,A man in white shirt doing a trick on a surfboard.,2.0,mscoco
183237,Adults enjoying fun time aboard sailboat on sunny day.,1.875,mscoco
528165,White and black goats standing and sitting in a grassy field.,1.7083333333333337,mscoco
47720,a grilled sandwich and a coffee drink on a table,2.0,mscoco
319093,Man walking on field with cotton candy in hand at outdoor event.,2.0,mscoco
392575,People standing and walking by a food truck parked on the street.,2.0,mscoco
525124,a couple of people are skiing down a snowy hill,2.0,mscoco
335824,Several skiers trace a path along a snowy slope.,1.9,mscoco
173464,A room with a wooden floor and blue walls.,2.0,mscoco
207717,Three men in business suits sitting at a table. ,2.0,mscoco
161725,A man plays an instrument on a bench. ,2.0,mscoco
516470,A cat is peaking out of a yellow and black backpack.,2.0,mscoco
461855,An old fashioned picture has a smiling baby with a teddy bear.,2.0,mscoco
65533,A couple of people standing in the ocean under a kite.,1.9375,mscoco
280554,An umbrella obscures a person sitting outside a store. ,1.5714285714285714,mscoco
197090,A stop sign is standing on a street corner.,1.8,mscoco
42105,A calf stands next to a cow that is laying down.,2.0,mscoco
132791,a person walks near water and there is a bus driving through it,1.6666666666666667,mscoco
572499,San Francisco Giants pitcher standing on the mound looking at a runner on base and an umpire,1.7857142857142856,mscoco
427013,A lone zebra is walking through a grassy plain,2.0,mscoco
16523,a small bathroom with a toilet sink and mirror,1.6428571428571428,mscoco
11052,A bird standing alone on a cloudy beach,2.0,mscoco
260503,There is a bathtub and a toilet in an unused bathroom.,1.625,mscoco
486309,A group of teddy bears sitting on a decorative red bed.,2.0,mscoco
301114,A very big pretty train in the station.,2.0,mscoco
516119,A man standing in front of a mirror holding a cell phone.,0.5,mscoco
154241,"A cellphone, keys, a pen, datebook and cigarettes.",1.5,mscoco
320667,A white stove top oven next to two shelfs.,2.0,mscoco
466557,Horse drawn carriage on cobblestone road in urban area.,2.0,mscoco
411557,Two young men are playing Frisbee on a field.,1.9166666666666663,mscoco
51620,A baseball player awaits his turn at bat. ,1.8333333333333333,mscoco
121560,A small orange vase is on a table with a small branch in it.,1.8,mscoco
166313,View of a bathroom with a towel warmer at the end by the toilet.,1.8333333333333333,mscoco
431660,A baseball player with a number five jersey is up to bat.,2.0,mscoco
578737,a bathroom with a blue sink and shower a toilet and window,1.3333333333333333,mscoco
202465,a green street sign over a stop sign,1.4375,mscoco
477826,Two small cows that are standing on some grass.,2.0,mscoco
156769,A side view of two traffic signals on a pole.,1.75,mscoco
67084,A girl hitting a soccer ball with her head ,1.75,mscoco
