,prompt,source,index,caption_id,precision,reciprocal_rank
5863,A large open bathroom with tile floors and shower,mscoco,3627,409649,0.0,0.00959708778025975
5864,A person is on snow skis on a mountain top.,mscoco,882,536118,0.39999999999999997,0.5714285714285714
5865,a tennis player with a racket on the court,mscoco,2376,569694,0.65,0.5
5866,Two young men preparing food in a kitchen.,mscoco,3712,419975,0.1,0.12499999999999994
5867,Two giraffes grazing on leaves out of trees.,mscoco,646,159156,0.2,0.26666666666666666
5868,The airplane with two large engines is parked on the beach. ,mscoco,1345,749845,0.05,0.10152905198776756
5869,a close up of a person riding skis on a body of water ,mscoco,204,609627,0.2,0.625
5870,View of a baseball game from behind the catcher during a pitch.,mscoco,1310,549,0.05,0.5454545454545454
5871,An overhead view shows busses parked in a parking lot.,mscoco,4655,72805,0.5,1.0
5872,A group of people riding down a river in a boat.,mscoco,1050,199572,0.65,0.6666666666666666
5873,Two sheep walking across a dirt road near a green field.,mscoco,4027,338747,0.4,1.0
5874,A man in blue shirt and white shorts playing tennis.,mscoco,4438,302782,0.05,0.0692307692307692
5875,BUSINESS LOOKING PERSON HOLDING A CELL PHONE TO HIS EAR,mscoco,4031,278327,0.25,1.0
5876,Man sitting at an outside table with a plate of food and bottle of soda.,mscoco,4841,282332,0.15000000000000002,0.75
5877,A dusk view of the city center focused on the statue of a man on a horse. ,mscoco,3710,345268,0.1,1.0
5878,"a brightly lit kitchen with the stove, cabinets, and kitchen table",mscoco,3421,591226,0.05,0.0763157894736842
5879,A large clock sitting above a red Samuel Cooper sign.,mscoco,3920,600618,0.1,0.75
5880,The kitchen is clean with shiny floors and appliances.,mscoco,519,414380,0.05,0.1477272727272727
5881,Michael Jackson hat and glove to celebrate a birthday.,mscoco,5279,356958,0.1,1.0
5882,Many differently colored pots are displayed for sale.,mscoco,3673,416576,0.1,0.5714285714285714
5883,A close up image of a cat looking outside.,mscoco,4379,444852,0.5,1.0
5884,A clear glass bowl with an orange and an apple in it.,mscoco,4080,797244,0.05,0.5357142857142857
5885,A black and white cow nudging heads with a black cow.,mscoco,2314,88477,0.05,0.09126984126984125
5886,Several people are sitting at a beach with a large red flag in the middle.,mscoco,177,634898,0.1,0.5833333333333333
5887,Two skiers are skiing down the snowy mountain.,mscoco,2411,131020,0.44999999999999996,0.375
5888,Man on motorcycle near car in old photograph.,mscoco,3418,744017,0.0,0.06818181818181815
5889,A red fire hydrant on a sidewalk with a plant growing underneath.,mscoco,313,718115,0.05,0.0702614379084967
5890,A man throwing a red frisbee while standing in a park.,mscoco,3713,97313,0.0,0.0382205513784461
5891,A white double layered cake is on a striped tablecloth.,mscoco,2174,54588,0.1,0.3214285714285714
5892,A street scene with people walking and a man on a moped.,mscoco,3059,340357,0.0,0.0263337893296853
5893,Cell phone held up to strange contraption which reads Linda.,mscoco,4946,735134,0.05,0.09774436090225559
5894,A small boy and girl sit on a bench. ,mscoco,566,270577,0.25,1.0
5895,A man running to the net during a tennis game ,mscoco,5422,466828,0.0,0.0492277992277992
5896,A young girl is brushing her teeth in the mirror.,mscoco,4703,176512,0.15000000000000002,0.41666666666666663
5897,A large handicapped toilet area with several assistive devices.,mscoco,2719,297454,0.2,1.0
5898,"An outdoor table with an umbrella, covered in plastic.",mscoco,3271,564520,0.1,0.41666666666666663
5899,Single pink rose displayed in glass bowl  next to wall.,mscoco,5475,582148,0.25,0.41666666666666663
5900,Motor boats parked near a dock in a marina.,mscoco,2286,415426,0.15000000000000002,0.1833333333333333
5901,A group of kids playing soccer in a field.,mscoco,1822,527643,0.6,1.0
5902,Many stuffed bears wearing scarves and hats on a shelf.,mscoco,4817,648161,0.3,1.0
5903,"Shelves in a dorm room, with knickknacks such as a photograph, a lamp, and a lucky cat figurine.",mscoco,5867,144019,0.05,0.5038167938931297
5904,a room showing a kitchen with a microwave and a cooker,mscoco,2126,551159,0.5,0.75
5905,A man rides the top of the bowl at an indoor skate park,mscoco,2820,623466,0.0,0.0871212121212121
5906,Two suitcases that are sitting on a floor.,mscoco,2357,611202,0.2,0.41666666666666663
5907,A baseball game is in action as a batter swings.,mscoco,4224,372174,0.25,0.3333333333333333
5908,Group of sailboats during race on open waterway.,mscoco,4871,748277,0.4,1.0
5909,A room is a combination living room and kitchen.,mscoco,4927,426232,0.35,0.75
5910,A man holding a kite while a girl tries to fly it.,mscoco,93,61643,0.0,0.0205254515599343
5911,A glass display case contains wooden boxes and trinkets like flasks and pocket knives. ,mscoco,5550,78735,0.1,1.0
5912,Older motorcycle displayed on grass along with several old cars.,mscoco,1586,664541,0.15000000000000002,1.0
5913,Horse pulling carriage with two men followed by mounted guard in uniform.,mscoco,5669,645326,0.1,0.5277777777777778
5914,"A sign on the side of a building reads ""Butternut""",mscoco,4730,444764,0.1,1.0
5915,A red and white train on tracks next to city at night.,mscoco,1113,587927,0.05,0.09642857142857139
5916,Flower gardens with sheep in center of circular display.,mscoco,241,766107,0.1,0.75
5917,A kitchen area of a home that has been cleaned.,mscoco,3693,761580,0.0,0.0769230769230769
5918,a man wearing a hat while riding a surfboard ,mscoco,5827,490980,0.15,0.53125
5919,A wooden table topped with three glass vases.,mscoco,1860,218837,0.05,0.5135135135135135
5920,A giraffe standing on top of a lush green field.,mscoco,3603,677048,0.55,1.0
5921,A baseball player currently in mid swing during a game.,mscoco,1545,24410,0.05,0.19444444444444442
5922,There is a toilet and a bath tub that us in the room,mscoco,5813,607855,0.35,0.75
5923,Two small birds sitting on a piece of wood,mscoco,3108,33737,0.30000000000000004,1.0
5924,A black cat laying next to a brown dog on  a bed.,mscoco,1776,721714,0.15000000000000002,0.6666666666666666
5925,A sea foam green vase with flowers in it,mscoco,2871,466931,0.35,0.24999999999999994
5926,a woman sitting at a wooden dining table eating french fries.,mscoco,4772,248202,0.05,0.2692307692307692
5927,A soccer player prepares to kick the ball.,mscoco,595,678388,0.6000000000000001,1.0
5928,a cake in the shape of a train with a number two candle,mscoco,3267,2590,0.05,0.12878787878787876
5929,A open laptop sits on a desk in an office.,mscoco,5097,412878,0.0,0.0419580419580419
5930,"A white, blue and red jet airliner on runway next to grass.",mscoco,3133,346615,0.05,0.10795454545454544
5931,The contemporary living room has clean lines and furnishings.,mscoco,3794,734359,0.0,0.06926406926406925
5932,A street lamp is lit near a tall clock tower.,mscoco,4245,433059,0.05,0.07478632478632476
5933,A man in a yellow jacket is shopping along a busy street in an Asian neighborhood. ,mscoco,5064,278130,0.1,0.6666666666666666
5934,A pink colored car.,drawbench,2,2,0.0,0.0028386412370611496
5935,A water area with a small boat in the water and a red and colored sky.,mscoco,2413,398091,0.1,0.15555555555555556
5936,A toilet with a speedometer on top of it,mscoco,4169,289063,0.1,1.0
5937,A group of people are sitting together at a table.,mscoco,2070,469808,0.8,1.0
5938,A large bathroom has white walls and cabinets and blue wall tiles and countertops.,mscoco,3429,515584,0.05,0.5119047619047619
5939,"Colorful patches, scissors, yarn, paper, and glue sitting on a table. ",mscoco,5031,246516,0.1,0.12698412698412695
5940,A person on a blue bench wearing patterned socks.,mscoco,36,204488,0.1,1.0
5941,A woman on a court with a tennis racket.,mscoco,2722,385410,0.7,0.75
5942,Two people are walking on a beach with a large kite.,mscoco,3490,828861,0.05,0.18939393939393936
5943,two donuts with sprinkles one is pink and one is purple,mscoco,4394,190303,0.1,1.0
5944,a cat laying on a back pack in a bed room,mscoco,2205,697878,0.15000000000000002,0.5
5945,A white refrigerator with two doors and a basket sitting on top of it.,mscoco,4351,758876,0.1,0.2222222222222222
5946,A crowd is walking in the outdoor plaza.,mscoco,2926,782341,0.05,0.08888888888888885
5947,Assortment of small boats anchored in water way.,mscoco,5198,726018,0.5,1.0
5948,A woman in pink shirt and white skirt playing tennis.,mscoco,3494,382402,0.1,0.16346153846153844
5949,A giraffe stands on a path on the grass.,mscoco,206,442696,0.1,0.09999999999999995
5950,"a computer work station with a printer, computer monitor, mouse, keyboard, and various books and materials",mscoco,4827,513106,0.35,0.625
5951,Urban commuter bus at bus stop on city road.,mscoco,2579,642186,0.05,0.5022727272727272
5952,College students use their phones and laptops during a graduation ceremony.,mscoco,4859,41730,0.15000000000000002,0.625
5953,A red fire hydrant in grassy area next to street.,mscoco,1043,433514,0.4,0.75
5954,A bed with a headboard and footboard and a red bedspread.,mscoco,4675,734622,0.1,0.35
5955,Asian man in glasses holding two colorful mobile phone cases,mscoco,5419,535610,0.2,1.0
5956,Several men talking to each other over a dinner table.,mscoco,3499,178221,0.2,0.3333333333333333
5957,An Amtrak train  is parked beneath a walkway.,mscoco,155,22986,0.30000000000000004,0.6
5958,A young man wearing a headband is on his skateboard.,mscoco,4016,69762,0.05,0.5002732240437158
5959,A batter in a baseball game is swinging at the ball.,mscoco,2010,748744,0.35,0.6
5960,Man leaning with hot dog on plate on beach,mscoco,2816,377319,0.1,1.0
5961,A cat standing on a table in front of a TV.,mscoco,1570,70327,0.25,0.1875
5962,A dog at the beach with seagulls flying in the background.,mscoco,577,574964,0.1,0.5714285714285714
5963,Several cows graze in a grassy area near a mountain.,mscoco,5788,757605,0.55,0.75
5964,"Cat lounging next to a window, eyeing photographer.",mscoco,1403,522124,0.0,0.037426900584795295
5965,The woman is riding a horse around a ring.,mscoco,866,398648,0.05,0.08451257861635215
5966,"A person dressed in an all white snow outfit on skis and holding ski poles, while standing on a snow covered ground.",mscoco,5512,703920,0.1,0.5454545454545454
5967,"Scissors, material, thread and hoop to do a needlepoint project.",mscoco,3878,262257,0.1,0.3125
5968,A white stove top oven sitting next to a  refrigerator freezer.,mscoco,4892,548476,0.4,0.6666666666666666
5969,A clock on tower on top of a train station.,mscoco,3505,337602,0.05,0.0635135135135135
5970,Large building with a large clock and bell on the very top. ,mscoco,5530,267522,0.05,0.2857142857142857
5971,A pitcher in big league baseball game has just thrown a pitch to the batter. ,mscoco,4219,649608,0.3,0.29166666666666663
5972,Two horses with chain mail hats pulling a carriage. ,mscoco,2744,512180,0.15000000000000002,0.3333333333333333
5973, A bus terminal with four buses parked outside.,mscoco,4447,133529,0.15000000000000002,0.6666666666666666
5974,"A steak with sauce, brocolli and mashed potatoes on a plate.",mscoco,1867,442046,0.0,0.03888888888888885
5975,"A team playing ultimate frisbee in a field
",mscoco,516,650517,0.45,0.75
5976,A photo of a bedroom with a computer set up.,mscoco,3263,77901,0.35,0.625
5977,Four people stand near a pool table while playing the Wii.,mscoco,5584,390716,0.05,0.5227272727272727
5978,An antique black train near a train platform.,mscoco,3053,721805,0.1,0.09191176470588235
5979,a tennis player swinging his racket to hit the ball,mscoco,1825,550188,0.25,0.1964285714285714
5980,A small dog is standing under an umbrella on the grass.,mscoco,5943,300556,0.1,1.0
5981,A motorcycle and several cars are stopped at an intersection.,mscoco,3947,623640,0.25,0.5714285714285714
5982,Three zebras standing on a dirt road among trees.,mscoco,1100,271185,0.1,0.5714285714285714
5983,A young man skates on his skateboard along the concrete walls of a fountain.,mscoco,1785,492854,0.0,0.069047619047619
5984,A person doing skate tricks in a skate park,mscoco,1083,112685,0.25,0.29166666666666663
5985,Classic red car with leather suitcase attached to rack.,mscoco,3634,646141,0.1,1.0
5986,A batter is hitting from homeplate at a basball game.,mscoco,5048,104798,0.2,0.23809523809523805
5987,A park with many trees and benches at night. ,mscoco,5590,510001,0.1,1.0
5988,People in a blue motor boat traveling in the water.,mscoco,4707,200520,0.15,0.2672413793103448
5989,A woman taking a picture of herself in a mirror.,mscoco,5812,745959,0.55,0.5555555555555556
5990,Snowboarder flying off a ramp at a ski resort,mscoco,5448,101289,0.05,0.5416666666666666
5991,A fire hydrant that is silver with a red top and sides. ,mscoco,5168,773600,0.15000000000000002,0.41666666666666663
5992,Oranges for sale are piled high in the box.,mscoco,2041,196878,0.55,0.5
5993,Two black and white cows grazing in the grass.,mscoco,5094,121901,0.1,1.0
5994,A snowboarder is in mid air against a bright blue sky.,mscoco,3384,18678,0.75,1.0
5995,A cat sits on a cafe chair with a handbag,mscoco,4419,185840,0.1,0.5833333333333333
5996,A abandoned refrigerator in an old abandoned building.,mscoco,1588,97422,0.75,1.0
5997,A white van next to docked airplane on lot.,mscoco,3285,10943,0.15,0.5125
5998,Shot of a bed with orange pillows and lamps on both sides of the bed.,mscoco,3902,159276,0.05,0.5081967213114754
5999,A man flying through the air on a snowboard.,mscoco,820,267134,0.55,0.6
6000,A man riding a skateboard down a street.,mscoco,4490,355336,0.55,0.625
6001,Two donuts rest alongside an ice tea on a picnic table.,mscoco,4049,140100,0.2,1.0
6002,Black truck parked beside a ship in the snow by itself. ,mscoco,3687,801443,0.1,1.0
6003,A man and a woman riding horses on a sandy beach.,mscoco,5920,123631,0.4,0.75
6004,A plate of cheese covered french fries and a sandwich on a white tablecloth.,mscoco,1955,633469,0.1,0.75
6005,A gray cat is laying inside of a box.,mscoco,375,210341,0.30000000000000004,1.0
6006,A boy practicing his skateboard skills on a public road area.,mscoco,5459,418468,0.25,0.6
6007,man in blue shirt sitting on couch with black cat,mscoco,3473,794258,0.1,0.75
6008,Close up of a giraffe eating leaves from a tree top,mscoco,2536,625052,0.3,0.75
6009,A woman with tennis racket and ball wearing all white. ,mscoco,4108,44128,0.05,0.2833333333333333
6010,"Two pictures, one featuring ingredients and the other is a milkshake.",mscoco,4961,132883,0.05,0.26
6011,People in a field lowering a plane onto a truck by crane. ,mscoco,4483,228994,0.1,0.75
6012,A group of people in a boat in a river ,mscoco,3953,602605,0.55,1.0
6013,A man wearing a helmet on top of a motorcycle.,mscoco,2020,751513,0.35,0.3
6014,large black and yellow passenger bus parked and travelers nearby,mscoco,2187,257548,0.1,0.3333333333333333
